"MMM.Close","AXP.Close","AAPL.Close","BA.Close","CAT.Close","CVX.Close","CSCO.Close","KO.Close","JNJ.Close","NKE.Close","PG.Close","RTX.Close","UNH.Close","VZ.Close","DIS.Close"
205.410004,78.849998,154.449997,186.75,104.550003,104.169998,31.559999,45.98,130.830002,52.48,88.800003,75.594711,180.820007,46.439999,105.5
205.009995,79.809998,155.369995,188.100006,103.510002,103.769997,31.610001,45.509998,130.75,53.23,88.769997,75.380745,183.210007,46.5,105.919998
205.940002,79.949997,154.990005,189.929993,105.010002,104,31.610001,45.130001,130.550003,53.200001,87.849998,75.481438,181.690002,46.189999,104.32
206.929993,80.309998,148.979996,190.029999,105.919998,106.400002,31.370001,45.32,131.529999,53.459999,88.160004,75.921967,181.460007,46.720001,105.620003
207.389999,80.169998,145.419998,190,106.07,108.040001,31.25,45.330002,131.820007,54.029999,88.239998,75.443672,179.25,47.189999,107.040001
209.110001,80.589996,146.589996,191.089996,105.75,108.129997,31.700001,45.029999,132.020004,54.310001,88.059998,75.556953,181.050003,46.459999,106.559998
210.009995,80.839996,145.160004,192.380005,104.709999,106.599998,31.6,45.299999,132.770004,54.66,88.440002,75.52549,182.360001,46.689999,106.139999
211.289993,80.699997,144.289993,195.449997,106.400002,106.330002,31.58,45.25,133.039993,52.900002,89.379997,75.991188,180.380005,46.639999,105.980003
213.240005,81.449997,142.270004,196.440002,107.599998,108.349998,31.629999,45.310001,134.350006,51.099998,89.660004,75.789803,181.630005,46.630001,105.510002
213.360001,81.879997,146.339996,199.080002,107.489998,107.459999,31.99,45.380001,134.070007,52.02,89.860001,76.683449,183.020004,46.57,105.370003
213.360001,82.510002,145.009995,198.330002,107.040001,106.480003,31.85,45.610001,134.220001,51.560001,89.629997,76.469475,183.270004,45.939999,103.940002
212.860001,82.209999,145.869995,199.169998,103.470001,104.489998,31.84,45.220001,134.910004,52.59,89.400002,76.620514,184.919998,45.41,104.800003
212.220001,82.25,145.630005,199.440002,103.839996,104.449997,31.85,45.07,136.050003,52.400002,89.029999,76.884834,186.5,45.419998,104.220001
212.899994,82.220001,146.279999,202.229996,104.110001,105,32.09,45.25,136.429993,52.849998,89.419998,76.916298,185.25,45.389999,104.360001
212.610001,82.959999,145.820007,199.979996,104.25,104.139999,32.240002,45.43,136.339996,53.279999,89.360001,76.696037,185.119995,45.75,105.57
209.779999,83.080002,143.729996,198.889999,103.93,104.07,31.76,45.049999,135.009995,52.950001,88.610001,76.519821,184.600006,44.84,105.410004
210.619995,83.970001,145.830002,199.619995,106.449997,104.279999,32.080002,45.32,133.820007,53.360001,88.370003,77.092514,185.699997,44.84,106.860001
207.850006,83.629997,143.679993,197.460007,105.639999,104.120003,31.41,44.830002,132.639999,53.169998,86.989998,76.557587,185.270004,44.41,105.709999
208.190002,84.239998,144.020004,197.75,107.459999,104.330002,31.299999,44.849998,132.289993,59,87.150002,76.847076,185.419998,44.66,106.25
209.830002,85.099998,143.5,198.589996,106.970001,106.300003,31.33,44.759998,132.899994,58.650002,87.739998,76.828194,186.649994,45,107.459999
209.759995,84.889999,144.089996,201.809998,107.489998,104.620003,31.110001,44.82,133.639999,57.560001,87.669998,77.275017,188.25,44.650002,105.629997
208.020004,83.739998,142.729996,201.479996,106.510002,103.82,30.719999,44.400002,132.520004,57.16,87.370003,76.708618,186.940002,43.52,103.349998
209.589996,84.330002,144.179993,202.369995,106.919998,103.489998,30.9,44.389999,132.539993,57.98,87.650002,77.161736,187.960007,43.48,103.32
210.490005,84.300003,145.059998,203.960007,107.839996,103.040001,30.98,44.380001,131.550003,58.73,87.089996,77.444931,186.949997,43.200001,103.589996
209.660004,84.160004,145.529999,206.270004,108.239998,103.120003,31.09,44.330002,131.229996,58.18,86.769997,77.747009,185.949997,42.889999,103.839996
211.300003,84.82,145.740005,206.440002,108.959999,103.889999,31.16,44.509998,132.229996,58.220001,86.959999,77.853996,186.690002,43.220001,104.379997
211.089996,85.370003,147.770004,206.229996,108.470001,104.129997,31.27,44.43,131.860001,57.939999,86.699997,77.451225,185.479996,43.490002,104.290001
211.770004,85.279999,149.039993,208.509995,108.769997,104.440002,31.42,44.68,132.600006,58,87.099998,77.665199,186.899994,43.560001,105.089996
211.679993,85.220001,149.559998,209,108.839996,104.209999,31.5,44.73,132.149994,57.790001,87.550003,77.476402,186.350006,43.66,104.790001
211.309998,85.519997,150.080002,208.240005,107.07,103.720001,31.51,44.669998,134.460007,57.650002,88.639999,77.174324,186.850006,43.360001,105.75
212.100006,85.93,151.020004,210.880005,107.849998,104.459999,31.9,44.830002,135.210007,57.77,88.349998,77.45752,189.190002,43.450001,106.82
212.449997,85.349998,150.339996,210.279999,107.32,104.629997,31.860001,44.82,136.570007,59.099998,88.599998,77.061043,191.5,44.220001,107.360001
211.160004,85.589996,150.270004,212.139999,106.589996,103.25,31.84,45.029999,135.309998,59.950001,88.610001,77.715546,191.779999,44.23,107.089996
210,85,152.089996,212.179993,108.18,103.199997,31.860001,44.84,133.009995,58.950001,88.18,77.488983,190.889999,43.709999,107
199.389999,85.410004,152.740005,212.460007,114.540001,104.389999,32.119999,45.240002,131.880005,59.389999,89.139999,75.783508,190.399994,43.98,106.419998
199.029999,85.300003,153.460007,233.449997,113.519997,105.120003,31.66,45.740002,130.949997,58.360001,89.300003,75.229706,190.75,44.400002,106.940002
200.050003,83.849998,150.559998,241,114.370003,106.110001,31.57,46.119999,130.830002,58.150002,90.68,74.694778,188.929993,47.810001,110
199.720001,84.800003,149.5,241.270004,114.099998,108.120003,31.52,46.009998,131.850006,58.669998,90.209999,74.808052,191.149994,47.939999,109.959999
201.169998,85.230003,148.729996,242.460007,113.949997,109.190002,31.450001,45.84,132.720001,59.049999,90.82,74.619255,191.809998,48.400002,109.93
203.179993,85.239998,150.050003,239.440002,113.099998,110.779999,31.65,45.700001,132.509995,59.84,91.099998,74.814346,192.229996,48.889999,110.610001
205.410004,85.300003,157.139999,237.949997,113.089996,110.459999,31.52,45.59,132.160004,59.790001,91.040001,75.739456,193,48.209999,108.669998
207.619995,85.540001,155.570007,238.25,113.559998,109.43,31.559999,45.669998,133.350006,60.139999,90.860001,76.211456,194.770004,48.610001,109.120003
207.649994,85.970001,156.389999,237.710007,114.349998,110.110001,31.799999,45.5,133.179993,59.759998,90.669998,76.456894,194.880005,48.91,107.690002
207.440002,85.849998,158.809998,240.229996,114.709999,109.779999,31.84,45.639999,132.860001,59.790001,91.440002,74.587791,194.779999,48.860001,106.349998
206.429993,85.940002,160.080002,239.5,114.410004,110.349998,31.67,45.599998,132.270004,59.459999,91.580002,74.380112,194.899994,48.599998,106.980003
206.479996,85.690002,161.059998,234.309998,114.339996,110.889999,31.620001,45.59,133.229996,59.900002,91.919998,73.75708,194.830002,48.220001,102.830002
206.229996,84.559998,155.320007,232.880005,113.150002,110.110001,31,45.740002,133.089996,59.07,91.739998,73.480179,192.570007,48.02,101.349998
205.979996,84.290001,157.479996,234.880005,112.849998,109.230003,31.469999,45.59,133.100006,58.970001,91.339996,73.561989,193.020004,48.060001,101.989998
207.369995,85.470001,159.850006,237.149994,113.709999,108.709999,31.84,45.799999,133.479996,59.779999,91.650002,73.725616,193.710007,48.779999,101.400002
207.179993,86.790001,161.600006,239.169998,113.650002,108.57,32.09,46.189999,133.380005,58.560001,92.199997,72.976715,194.5,48.48,101.510002
207.919998,87.389999,160.949997,237.589996,114.120003,106.839996,32.34,46.200001,134.169998,58.540001,92.440002,74.260544,193.770004,48.41,102.199997
205.350006,86.089996,157.860001,235.589996,113.139999,105.919998,31.040001,45.860001,133.039993,57.459999,92.07,73.064819,192.699997,47.889999,101.379997
203.529999,85.379997,157.5,235.770004,113.919998,106.480003,30.370001,45.669998,132.630005,54.950001,92.470001,72.674637,190.820007,47.689999,100.699997
204.550003,85.300003,157.210007,235.679993,113.599998,105.779999,30.68,45.68,133.449997,53.610001,92.860001,72.548775,192.029999,48.139999,101.169998
205.460007,85.300003,159.779999,239.75,115.82,106.360001,31.27,45.599998,134.699997,54.130001,92.790001,72.806793,194.789993,48.349998,102.769997
202.669998,85.279999,159.979996,238.089996,114.75,106.610001,30.92,45.540001,132.800003,53.610001,92.440002,73.650093,194.240005,48.279999,101.5
202.119995,85.360001,159.270004,238.740005,114.779999,107.440002,31.24,45.41,132.889999,53.84,92.269997,72.561356,194.75,48.310001,101.519997
202.130005,85.470001,159.860001,235.889999,115.349998,108.230003,31.440001,45.57,131.679993,53.900002,92.510002,72.416611,194.360001,48.68,102.410004
202.460007,85.410004,161.470001,237.179993,115.07,107.760002,31.540001,45.419998,131.740005,53.73,92.470001,72.580238,195.089996,48.610001,102.559998
202.919998,85.419998,162.910004,240.490005,116.010002,107.860001,31.48,45.450001,132.210007,52.73,92.32,74.701073,196.729996,48.509998,102.57
203.690002,85.690002,163.350006,240.460007,117.550003,107.730003,31.99,45.389999,131.070007,52.560001,91.870003,75.267464,195.880005,48.119999,102.870003
204.320007,86.099998,164,239.660004,117.489998,107.620003,32.209999,45.549999,132.369995,52.810001,92.269997,75.342979,198.899994,47.970001,101.199997
203.559998,86.139999,164.050003,240.330002,118.279999,108.760002,32.299999,45.779999,131.029999,53.360001,92.529999,74.210197,199.75,47.919998,101.5
200.979996,85.309998,162.080002,237,118.300003,109.440002,31.620001,45.919998,129.899994,53.009998,92.720001,69.987411,199.309998,47.360001,101.599998
202.050003,85.230003,161.910004,234.619995,116.980003,111.790001,31.870001,45.959999,130.669998,52.759998,92.720001,68.980492,198.380005,46.91,101.5
204.460007,84.410004,161.259995,236.309998,117.769997,111.800003,31.76,46.279999,132.190002,52.389999,92.970001,69.213341,198.169998,46.200001,97.059998
205.690002,84.25,158.630005,238.779999,117.82,110.779999,31.48,46.299999,130.979996,52.200001,92.839996,68.942734,197.75,46.110001,97.07
209.559998,85.690002,161.5,240.589996,118.870003,112.519997,32.189999,46.52,133.210007,53.029999,93.989998,68.999374,199.580002,46.299999,97.089996
209.639999,86.550003,160.860001,240.580002,120.940002,112.489998,32.41,46.720001,132.630005,53.400002,93.510002,69.137825,197.470001,46.790001,97.889999
209.490005,86.639999,159.649994,241.929993,119.629997,114.18,32.18,46.869999,132.449997,53.52,93.550003,69.402138,198.330002,47.25,98.82
211.429993,86.190002,158.279999,245.229996,120.480003,114.449997,32.189999,46.110001,134.179993,53.73,93.550003,71.202011,197.729996,47.18,97.900002
213.350006,86.989998,159.880005,249,121.370003,114.629997,32.439999,46.18,134.449997,53.869999,93.269997,71.164253,198.179993,47.860001,98.519997
213.759995,87.870003,158.669998,253.080002,123.830002,115.190002,32.52,46.110001,135.380005,53.5,93.150002,70.969162,198.190002,48.09,98.099998
213.559998,89,158.729996,252.460007,124.739998,116.339996,32.490002,45.98,135.220001,53.330002,94.169998,71.522972,194.649994,49.34,98.43
210.509995,88.43,156.070007,255.460007,124.849998,116.370003,32.599998,45.779999,133.220001,53.560001,94.400002,71.806168,195.75,49.48,99.209999
210.440002,88.419998,153.389999,256.040009,124.790001,116.470001,32.700001,45.400002,131.75,53.189999,92.639999,72.057899,195.210007,48.939999,98.889999
210.759995,88.400002,151.889999,256.450012,124.43,117.290001,33.369999,45.490002,131.389999,53.240002,92.239998,72.378853,193.029999,49.900002,98.599998
210.729996,88.209999,150.550003,254.320007,124.32,117.989998,33.720001,45.689999,131.169998,53.23,92.720001,71.925743,191.75,49.900002,99.57
211.029999,88.690002,153.139999,253.699997,124.510002,117.519997,33.759998,45.57,130.940002,53.700001,92.650002,72.19635,192.699997,49.509998,98.629997
209.479996,89.489998,154.229996,255.279999,124.519997,117.449997,33.48,44.639999,129.75,52.669998,90.870003,73.744492,194.490005,49.509998,99.239998
209.550003,90.139999,153.279999,254.270004,125.230003,117.620003,33.349998,44.91,129.470001,52.630001,90.889999,72.901199,196.100006,49.41,98.050003
209.899994,90.459999,154.119995,254.210007,124.709999,117.5,33.630001,45.009998,130.009995,51.849998,90.980003,73.052231,195.850006,49.490002,98.57
212.759995,90.540001,153.809998,255.990005,124.720001,117.43,33.75,44.799999,131.220001,51.869999,91.769997,73.996223,197.440002,49.360001,99.860001
214.570007,91.43,154.479996,255.460007,125.510002,117.82,33.849998,45.189999,132.100006,51.470001,92.120003,74.078033,198.630005,49.849998,100.790001
216.520004,91.010002,153.479996,255.759995,126.739998,117.580002,33.439999,45.5,132.889999,52.080002,92.419998,74.027687,200.479996,49.900002,100.550003
216.369995,91.160004,155.389999,258.890015,126.400002,118.580002,33.59,45.52,133.190002,52.18,92.029999,74.367523,197.899994,49.77,100.110001
216.520004,91.550003,155.300003,258.579987,126.93,117.029999,33.75,45.490002,133.220001,52.419998,92.330002,74.405289,198.059998,48.810001,100.07
216.679993,91.690002,155.839996,258.390015,126.879997,117.709999,33.759998,45.41,133.449997,51.52,92.120003,74.657021,196.300003,49.049999,99.57
216.75,91.889999,155.899994,260.929993,128.190002,118.800003,33.549999,45.869999,133.899994,51.529999,91.620003,74.33606,194.679993,49.139999,99.580002
216.509995,91.959999,156.550003,261.440002,128.600006,119.330002,33.59,46.099998,136.649994,51.029999,91.459999,74.10321,195.259995,48.860001,98.550003
217.589996,91.610001,156,261.910004,129.990005,119.139999,33.259998,46.110001,136.830002,50.830002,92.150002,74.776588,192.919998,48.349998,96.93
217.720001,92.860001,156.990005,260.73999,130.710007,119.160004,33.470001,46.18,136.429993,50.98,93.040001,74.713654,192.520004,47.860001,97.379997
218.720001,91.959999,159.880005,259.75,131.470001,120.129997,33.540001,46.619999,136.119995,51.369999,93.139999,74.896164,193.199997,48.09,98.129997
217.75,91.690002,160.470001,258.619995,130.539993,120.220001,33.599998,46.52,140.789993,52,92.800003,75.116425,203.889999,48.400002,98.360001
218.270004,92.080002,159.759995,260.040009,131.289993,118.150002,33.549999,46.400002,140.679993,52.299999,92.769997,75.003143,205.229996,48.650002,98.25
219.240005,91.900002,155.979996,259.040009,131.550003,118.199997,33.75,46.59,142.039993,52.689999,91.589996,75.198235,203.25,49.209999,99.010002
221.320007,92.089996,156.25,264.75,131.360001,118.639999,34.25,46.380001,142.399994,53.060001,88.25,76.104469,207.490005,49.529999,99.400002
221.550003,92.379997,156.169998,262.320007,131.679993,118.93,34.349998,46.32,143.619995,53.66,87.300003,76.079292,207.009995,48.990002,98.699997
234.649994,93.860001,157.100006,266,138.240005,119.230003,34.580002,46.18,141.639999,53.419998,86.980003,75.355568,208.149994,48.939999,98.290001
237.679993,93.529999,156.410004,258.420013,136.839996,118.440002,34.299999,46.049999,142.360001,54.939999,86.860001,74.883575,207.559998,48.639999,97.800003
232.940002,95.690002,157.410004,259.269989,136.940002,118.440002,34.27,46.23,141.809998,56.810001,87.5,75.475143,209.149994,48.889999,98.559998
234.740005,95.790001,163.050003,256.459991,137.809998,113.540001,34.43,46.07,141.779999,55.959999,87.040001,74.933922,212.600006,48.869999,98.309998
231.020004,95.07,166.720001,259.25,136.490005,114.389999,34.040001,45.860001,140,55.27,86.269997,75.412209,209.389999,47.830002,98.040001
230.190002,95.519997,169.039993,257.980011,135.800003,115.889999,34.150002,45.98,139.410004,54.990002,86.339996,75.368156,210.220001,47.869999,97.809998
230.179993,95.790001,166.889999,258.5,136.289993,115.900002,34.619999,45.799999,139.979996,55.07,86.889999,75.594711,209.529999,47.830002,99.029999
232.229996,95.980003,168.110001,262.630005,136.470001,115.330002,34.209999,45.880001,139.929993,55.119999,86.510002,76.438011,211.100006,47.459999,98.349998
232.220001,96.43,172.5,261.75,136.630005,114.989998,34.470001,45.970001,140.080002,55.709999,86.580002,76.192574,212.869995,47.419998,98.639999
230.309998,96.290001,174.25,264.070007,137.710007,117.040001,34.41,45.470001,139.759995,56.040001,86.050003,75.764633,212.119995,45.529999,100.639999
230.050003,95.370003,174.809998,266.130005,138.809998,117.239998,34.400002,45.939999,139.770004,55.150002,86.980003,75.991188,212.699997,45.57,101.610001
229.830002,95.129997,176.240005,265.570007,137.289993,116.669998,34.5,46.18,141.320007,55.759998,87.580002,75.695404,210.770004,45.459999,101.18
228.389999,93.75,175.880005,262.700012,135.339996,117.239998,34.049999,46.23,140.350006,56.130001,87.779999,74.493393,211.559998,45.07,102.68
227.449997,93.519997,174.669998,260.850006,136.479996,117.18,33.990002,46.540001,139.559998,56.09,88.160004,74.329765,211.070007,44.880001,104.779999
228.220001,93.900002,173.970001,262.420013,136.529999,117.230003,33.950001,46.720001,139.759995,55.91,89,73.67527,212.660004,44.75,104.739998
229.330002,93.760002,171.339996,261.76001,137.539993,116.919998,34.040001,47.43,139.490005,55.98,88.870003,74.764,211.710007,44.220001,103.169998
227.399994,93.260002,169.080002,262.859985,134.100006,116.449997,34.110001,46.810001,139.100006,56.630001,88.230003,73.989929,209.860001,44.110001,103.690002
229.419998,93.559998,171.100006,263.700012,136.360001,114.57,35.880001,46.549999,138.869995,57.23,89.25,74.191315,211.130005,44.77,103.599998
229.360001,93.690002,170.149994,262.26001,136.130005,114.709999,35.900002,45.709999,138,59.189999,88.43,73.335434,209.899994,45.419998,103.440002
231.490005,93.949997,169.979996,264.630005,136.910004,114.720001,36.5,45.459999,137.929993,59.25,88.269997,73.241035,210.25,46.200001,102.75
234.089996,94.410004,173.139999,266.98999,137.600006,115.169998,36.650002,45.779999,138.339996,59.389999,88.720001,73.656387,212.600006,46.18,103
231.580002,93.82,174.960007,265.149994,138.009995,115.910004,36.450001,45.84,137.289993,59.07,88.330002,73.461296,211.220001,47.099998,102.739998
231.380005,93.480003,174.970001,265.880005,137.389999,116.510002,36.490002,45.880001,138.009995,59.32,88.449997,73.574577,212.509995,47.009998,102.639999
234,93.470001,174.089996,265.579987,137.190002,115.589996,36.869999,45.900002,138.100006,59.630001,88.959999,73.706734,212.399994,47.66,102.790001
235.630005,95.279999,173.070007,267.98999,138.990005,116.449997,37.73,45.830002,140.020004,59.580002,89.400002,74.078033,216.139999,48.82,103.410004
238.009995,96.599998,169.479996,269.299988,138.059998,117.18,37.48,45.5,139.809998,60.360001,89.379997,74.361237,222.880005,49.900002,105.239998
243.139999,97.709999,171.850006,276.799988,141.149994,118.989998,37.299999,45.77,139.330002,60.419998,89.989998,76.431717,228.169998,50.889999,104.82
241.149994,97.860001,171.050003,271.380005,141.520004,119.510002,37.599998,45.970001,139.979996,59.880001,90.360001,75.594711,226.779999,51.25,105.25
239.259995,98.589996,169.800003,277.970001,141.5,120.839996,37.720001,46.23,139.009995,60.099998,91.410004,75.544365,221.419998,51.720001,110.220001
238.259995,98.709999,169.639999,275.540009,140.139999,120.389999,37.310001,46.259998,139.669998,60.419998,91.400002,75.701698,220.089996,50.919998,107.220001
238.669998,98.209999,169.009995,278.269989,140.339996,119.610001,37.41,46.450001,141.059998,59.720001,91.25,76.274384,219.940002,50.68,105.459999
240.300003,98.580002,169.320007,281.970001,142.889999,119.629997,37.400002,45.779999,140.009995,60.599998,90.099998,77.029579,220.149994,50.419998,105.260002
238.130005,98.550003,169.369995,285.899994,143.860001,119.919998,37.610001,45.310001,140.589996,61.299999,90.370003,77.287605,223.910004,51.09,104.230003
239.300003,99,172.669998,283.160004,143.770004,120.419998,37.959999,45.330002,141.139999,61.91,90.230003,77.59597,222.770004,51.84,106.830002
236.580002,99.370003,171.699997,289.940002,143.419998,119.68,37.91,45.290001,142.600006,62.169998,89.849998,77.709251,222.490005,53.189999,107.43
239.110001,97.779999,172.270004,291.839996,148.570007,119.93,38.150002,45.900002,142.889999,64.300003,90.879997,78.225296,224.350006,52.889999,107.610001
238.080002,97.150002,172.220001,293.880005,146.279999,119.529999,37.900002,46.029999,141.649994,64.529999,91,77.88546,221.25,52.34,110.57
238,98.519997,173.970001,293.940002,146.690002,119.730003,38.189999,46.189999,142.460007,64.790001,91.889999,79.402138,221.820007,52.669998,111.269997
238.419998,99.68,176.419998,296.140015,149.770004,119.699997,38.48,45.93,141.800003,64.809998,91.879997,79.741974,222.669998,53.25,111.029999
238.389999,99.150002,174.539993,297.25,150.910004,119.839996,38.299999,46.130001,141.779999,64.239998,91.68,79.786026,222.039993,52.830002,111.809998
236.919998,98.510002,174.350006,297.899994,152.520004,120.889999,38.740002,46.080002,141.160004,63.59,91.529999,79.924484,222.380005,52.77,109.690002
234.779999,98.5,175.009995,295.029999,154.639999,124.82,38.529999,45.599998,141.059998,64.769997,91.669998,80.119576,221.690002,53.009998,109.57
234.729996,98.739998,175.009995,295.100006,155.75,124.980003,38.549999,45.59,140.119995,63.290001,92.129997,80.069229,220,53.189999,108.669998
235.449997,98.57,170.570007,295.359985,156.440002,125.980003,38.48,45.810001,140.089996,63.650002,92.480003,80.012589,219.600006,53.220001,108.120003
236.199997,99.129997,170.600006,295.619995,157.520004,125.550003,38.560001,45.93,140.570007,62.950001,92.099998,80.28949,220.419998,53.279999,107.639999
235.720001,99.699997,171.080002,296.350006,158.419998,125.580002,38.59,45.720001,140.559998,62.950001,92.07,80.629326,222.770004,53.43,107.769997
235.369995,99.309998,169.229996,294.910004,157.580002,125.190002,38.299999,45.880001,139.720001,62.549999,91.879997,80.283195,220.460007,52.93,107.510002
235.639999,98.940002,172.259995,296.839996,157.039993,127.580002,38.860001,45.540001,139.229996,63.490002,90.650002,80.654503,221.160004,53.529999,111.800003
235.630005,99.550003,172.229996,297.799988,157.279999,128.509995,39.169998,45.439999,140.559998,63.48,90.540001,81.837631,223.479996,52.43,112.279999
238.710007,100.849998,173.029999,296.670013,159.440002,128.110001,38.990002,46.080002,140.550003,63.439999,91.18,82.095657,224.449997,52.599998,112.230003
240.570007,101.080002,175,308.839996,161.960007,127.900002,39.529999,46.07,141.710007,63.98,91.239998,82.800507,228.729996,52.48,111.620003
239.789993,100.150002,174.350006,310.149994,166.029999,128.529999,39.939999,46,141.889999,64.550003,91.720001,83.587158,224.759995,52.389999,110.019997
241.279999,100.519997,174.330002,318.429993,166.429993,127.839996,39.689999,46.23,144.139999,64.089996,91.050003,84.499687,225.880005,51.610001,109.940002
241.139999,101.220001,174.289993,320.26001,165.869995,128.660004,39.91,46.07,143.970001,64.220001,90.470001,84.896164,224.199997,51.689999,109.470001
242.309998,100.730003,175.279999,328.119995,169.199997,132.570007,40.099998,46.040001,144.789993,64.290001,90.150002,84.952797,225.389999,52.110001,110.989998
244.470001,100.970001,177.089996,336.209991,170.300003,133.600006,40.869999,46.150002,145.759995,64.669998,89.610001,85.95343,228.639999,51.860001,112.470001
244.740005,100.339996,176.190002,335.160004,169.309998,132.009995,40.540001,46.529999,146.860001,63.419998,90.220001,84.31089,232.899994,51.66,110.690002
248.110001,100.760002,179.100006,351.01001,168.5,132.360001,41.200001,46.82,146.979996,63.810001,91.199997,84.594086,238.429993,51.720001,111.970001
245.910004,99.860001,179.259995,340.160004,168.830002,131.589996,41.299999,46.880001,146.919998,64.110001,90.18,84.713654,243.160004,51.549999,110.419998
248.179993,98.029999,178.460007,337.730011,170.410004,131.300003,41.290001,47.16,147.360001,67.209999,91.07,85.52549,243.350006,51.91,110.589996
247.300003,98.32,177,338,170.889999,132.559998,41.66,47.380001,148.139999,66.389999,91.889999,85.091255,243.559998,53.459999,111.099998
246.309998,97.980003,177.039993,335.589996,169.429993,131.020004,42.099998,47.450001,141.830002,67.139999,89.050003,85.6073,245.210007,53.23,110.410004
247.690002,99.300003,174.220001,334.690002,168.339996,131.389999,42.169998,47.830002,142.070007,68,88.309998,85.387039,244.850006,54.220001,110.5
252.360001,99.690002,171.110001,343.109985,169.369995,130.649994,41.900002,47.84,144.399994,67.709999,88.339996,86.689743,245.179993,54.290001,110.550003
258.630005,99.629997,171.509995,343.220001,167.059998,131.190002,42.560001,48.529999,145.330002,68.040001,87.730003,86.834488,248.470001,54.720001,112.190002
256.01001,99.410004,167.960007,340.820007,162.580002,128.479996,42.849998,47.700001,143.679993,67.580002,86.860001,86.010071,247.410004,54.130001,111.540001
251.539993,98.709999,166.970001,337.709991,163.759995,125.230003,42.25,47.41,142.429993,67.330002,86.949997,85.903084,236.649994,53.900002,110.110001
250.5,99.400002,167.429993,354.369995,162.779999,125.349998,41.540001,47.59,138.190002,68.220001,86.339996,86.853371,236.779999,54.07,108.669998
247.940002,100,167.779999,356.940002,162.240005,125.57,41.700001,47.450001,140.020004,67.650002,85.849998,87.048462,235.220001,54.299999,110.489998
245.169998,96.68,160.5,348.910004,157.490005,118.580002,40.93,46.73,137.679993,67.220001,84.25,84.713654,231.880005,52.98,108.699997
231.440002,92.010002,156.490005,328.880005,151.080002,112.620003,38.779999,44.889999,130.389999,64.389999,81.059998,80.075516,220.020004,50.5,104.699997
233.630005,94.18,163.029999,340.910004,156.410004,117.18,40.169998,44.669998,131.830002,65.220001,82.379997,81.692886,225.179993,50.830002,106.169998
233.190002,93.610001,159.539993,348.119995,154.339996,115.290001,40.34,44.560001,131.419998,65.629997,81.839996,83.052231,225.820007,51.009998,104.760002
222.889999,88.339996,155.149994,329.660004,145.990005,112.300003,38.77,43.099998,126.360001,62.490002,80.220001,80.226555,216.460007,49.040001,101.349998
225.210007,91.720001,156.410004,332.829987,149.210007,113.5,39.529999,43.130001,129.529999,65.489998,79.919998,78.684708,220.960007,49.880001,103.089996
229.190002,94.699997,162.710007,343.799988,152.289993,113.980003,40.599998,43.970001,130.270004,65.980003,81.330002,80.163628,225.690002,50.110001,103.389999
231.360001,94.559998,164.339996,343.160004,153.970001,113.290001,41.23,44.189999,129.960007,65.870003,81.5,79.150406,226.639999,50.080002,104.120003
232,96.230003,167.369995,344.850006,158.059998,113.629997,42.09,44.099998,129.669998,67.959999,80.68,79.73568,228.779999,49.509998,104.599998
234.869995,96.559998,172.990005,356.459991,159.979996,112.529999,44.080002,44.779999,131.229996,68.290001,82.410004,81.812462,226.020004,49.740002,105.18
236.669998,96.790001,172.429993,355.040009,156.289993,112.139999,44.330002,44.98,133.149994,68.300003,82.599998,81.346756,229.369995,50.150002,106.529999
235.070007,97.190002,171.850006,353.350006,155.559998,110.980003,44.060001,43.990002,130.869995,67.489998,81.339996,79.584648,226.660004,48.919998,105.980003
232.179993,97.5,171.070007,352.369995,155.229996,109.059998,43.310001,43.34,129.910004,67.050003,80.239998,81.346756,225.130005,47.959999,105.050003
236,97.349998,172.5,355.920013,158.860001,109.889999,42.939999,43.52,129.910004,67.129997,80.839996,84.065453,227.089996,47.869999,105.239998
237.020004,98.800003,175.5,356.660004,162.410004,112.589996,44,44.040001,132.020004,68.160004,81.050003,83.794838,230.160004,48.290001,107.25
244.139999,101.639999,178.970001,363.480011,163.690002,114.599998,45.360001,44.029999,132.070007,69.650002,81.629997,85.254875,234.059998,49.09,109.809998
240.779999,99.580002,178.389999,364.640015,161.259995,113.610001,45.040001,43.619999,131.669998,68.029999,80.540001,84.273125,232.520004,48.040001,104.870003
235.509995,97.510002,178.119995,362.209991,154.630005,111.919998,44.779999,43.220001,129.880005,67.029999,78.519997,84.795471,226.160004,47.740002,103.160004
231.339996,95.139999,175,349.690002,150.229996,112.040001,43.799999,43.43,127.279999,66.32,78.699997,82.001259,224.449997,47.959999,102.57
230.369995,95.599998,176.210007,344.670013,146.380005,111.639999,44.060001,43.720001,128.820007,65.889999,79.5,81.774704,225.190002,48.259998,102.989998
232.809998,96.660004,176.820007,352.75,151.119995,113.150002,44.52,43.889999,129.789993,65.050003,80.290001,82.888611,228.380005,48.709999,103.410004
233.660004,96.07,176.669998,348.920013,153.75,113.650002,44.290001,43.93,128.220001,65.239998,80.019997,82.825676,226.179993,48.889999,104.940002
235.570007,95.639999,175.029999,347.040009,151.509995,113.839996,44.200001,43.82,129.039993,64.169998,79.160004,82.397736,227.270004,48.84,103.589996
236.339996,96.589996,176.940002,348.730011,153.589996,113.349998,44.34,44.450001,132.059998,65.110001,79.970001,82.605415,224.729996,49.009998,104.029999
