"MMM.Open","MMM.High","MMM.Low","MMM.Close","MMM.Volume","MMM.Adjusted","AXP.Open","AXP.High","AXP.Low","AXP.Close","AXP.Volume","AXP.Adjusted","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted","BA.Open","BA.High","BA.Low","BA.Close","BA.Volume","BA.Adjusted","CAT.Open","CAT.High","CAT.Low","CAT.Close","CAT.Volume","CAT.Adjusted","CVX.Open","CVX.High","CVX.Low","CVX.Close","CVX.Volume","CVX.Adjusted","CSCO.Open","CSCO.High","CSCO.Low","CSCO.Close","CSCO.Volume","CSCO.Adjusted","KO.Open","KO.High","KO.Low","KO.Close","KO.Volume","KO.Adjusted","JNJ.Open","JNJ.High","JNJ.Low","JNJ.Close","JNJ.Volume","JNJ.Adjusted","NKE.Open","NKE.High","NKE.Low","NKE.Close","NKE.Volume","NKE.Adjusted","PG.Open","PG.High","PG.Low","PG.Close","PG.Volume","PG.Adjusted","RTX.Open","RTX.High","RTX.Low","RTX.Close","RTX.Volume","RTX.Adjusted","UNH.Open","UNH.High","UNH.Low","UNH.Close","UNH.Volume","UNH.Adjusted","VZ.Open","VZ.High","VZ.Low","VZ.Close","VZ.Volume","VZ.Adjusted","DIS.Open","DIS.High","DIS.Low","DIS.Close","DIS.Volume","DIS.Adjusted"
205,206.039993,204.389999,205.690002,1709700,194.557999,103.919998,105.25,103.760002,104.809998,3218400,102.001671,216.800003,217.190002,214.029999,215.039993,26159800,210.620346,351,354.450012,349.630005,353.769989,2967200,342.177094,139.070007,140.960007,139.070007,139.990005,3021400,134.327072,118.379997,118.93,117.790001,117.940002,4875800,110.941689,46.25,46.43,45.720001,45.779999,18617300,43.488083,46.73,46.75,46.209999,46.220001,13986300,43.690899,137,137.429993,135.300003,135.350006,5832100,129.116928,82.309998,83.080002,82.019997,82.949997,6337000,81.410851,83.57,84,83.089996,83.900002,8534500,80.412361,85.210823,85.884201,85.210823,85.575836,3551700,82.81517,261.850006,262.519989,260.730011,261.690002,1559300,254.553101,54.900002,55.07,54.470001,54.91,11961200,51.019344,112.25,113,112,112.389999,4770400,110.178413
205.770004,205.770004,203.399994,204.259995,1461300,193.205399,104.900002,106.260002,104.510002,105.830002,2761300,102.994331,214.100006,216.360001,213.839996,215.050003,19018100,210.630157,354.320007,355.869995,349.839996,350.029999,2682900,338.559631,140.320007,140.699997,139.360001,139.630005,2209500,133.981644,118.540001,119.459999,118.419998,118.919998,3636900,111.863533,45.950001,46.16,45.720001,45.990002,13202900,43.687569,46.34,46.380001,45.919998,45.93,7159100,43.416759,135.559998,135.679993,134.419998,134.610001,4688400,128.41098,83.099998,83.68,82.279999,82.639999,4308300,81.106598,83.809998,83.849998,83.059998,83.389999,5132600,79.923553,84.996857,85.015732,83.83889,83.851479,5965300,81.146431,261.950012,261.950012,260.25,260.73999,2148500,253.629059,54.84,55.009998,53.939999,54.139999,13911400,50.303902,112.440002,112.75,111.940002,111.940002,3213000,109.737274
203,203.149994,201.460007,202.75,1367300,193.062561,105.540001,106.019997,105.160004,105.370003,1866800,102.546669,214.649994,217.050003,214.600006,215.490005,18883200,211.061111,349.149994,350.279999,345.459991,347.480011,1833400,336.093201,139.050003,139.169998,136.419998,136.789993,3905300,131.2565,118.389999,118.82,117.699997,118.099998,3962500,111.092186,45.880001,46.25,45.849998,46.02,15379000,43.716076,45.889999,46.080002,45.689999,45.700001,13144900,43.199348,134.610001,135.490005,134.100006,135.110001,5057600,128.88797,82.43,83.57,82.339996,82.910004,4156900,81.371597,83.010002,83.599998,82.839996,83.239998,4323200,79.779793,84.0214,84.0214,83.196976,83.461296,5603100,80.768845,261.019989,262.559998,259.559998,261.420013,1603500,254.290497,54.16,54.549999,54.049999,54.279999,8354400,50.433979,111.940002,112.139999,111.529999,112,4257400,109.796089
203.279999,205.490005,203.070007,205.289993,1676600,195.481171,105.910004,106.339996,105.449997,105.760002,1844000,102.926224,216.600006,216.899994,215.110001,216.160004,18476400,211.717331,348.769989,350.630005,348.100006,349.380005,1954100,337.930969,137.820007,138.550003,136.889999,138.210007,2565400,132.619064,118.900002,119.540001,118.720001,119.010002,4415400,111.948189,46.200001,46.439999,46.07,46.32,15575200,44.001053,45.650002,45.799999,45.580002,45.630001,10952900,43.133183,135.110001,136.149994,134.830002,135.949997,4809400,129.689301,82.419998,82.879997,82.099998,82.449997,3453000,80.92012,83.220001,83.550003,83.029999,83.360001,5356000,79.894814,83.455002,83.989929,83.455002,83.926994,4575700,81.219521,261.75,264.779999,261.75,264.279999,2238600,257.07251,54.259998,54.830002,54.220001,54.779999,8499900,50.898556,111.629997,112.699997,111.440002,111.93,5049000,109.727478
206.179993,208.5,205.850006,208.330002,1777200,198.375931,106.790001,107.330002,106.279999,107.050003,1972000,104.181664,217.149994,218.740005,216.330002,217.940002,20525100,213.460739,352.109985,355,351.01001,353.73999,2279500,342.148071,139.399994,142.380005,139.300003,142.039993,4770900,136.294113,119.360001,120.480003,119.169998,120.349998,3901900,113.208679,46.5,46.860001,46.34,46.59,17209900,44.257538,46.049999,46.049999,45.560001,45.689999,9581200,43.189896,135.5,136.050003,134.210007,134.919998,4325900,129.564453,83.040001,83.449997,82.230003,82.650002,4012400,81.116432,83.5,83.82,83.019997,83.440002,3941500,79.971481,84.493393,85.39962,84.411583,85.185654,4819600,82.437569,265,267.450012,264.420013,267.079987,2614000,259.796112,54.98,55.060001,54.650002,54.849998,9539600,50.963596,112.489998,112.889999,112.07,112.330002,4767700,110.119598
208.970001,210.119995,208.479996,209.429993,2136700,199.42337,107.059998,107.43,106.68,107.279999,2275000,104.405495,219.009995,220.539993,218.919998,219.699997,22776800,215.18457,355,355.679993,350.609985,351.209991,2475100,339.700958,143.419998,143.770004,141.490005,142,3234000,136.255768,120.599998,121.339996,119.75,119.860001,4685700,112.747757,46.779999,47.27,46.619999,46.950001,19147300,44.599514,45.650002,45.73,45.279999,45.369999,8476800,42.887405,134.779999,134.899994,133.889999,134.320007,6037500,128.988266,83.230003,83.629997,82.480003,82.580002,3788800,81.047714,83.720001,83.860001,83.32,83.480003,5405200,80.009819,85.588417,85.802391,84.524857,84.644432,3571900,81.913811,268.540009,269.140015,267.329987,268.51001,2603900,261.187134,54.82,54.900002,54.459999,54.650002,11864600,50.77776,112.57,112.790001,112.199997,112.580002,3131600,110.364677
209.169998,210.970001,208.509995,210.460007,2110300,200.404175,107.040001,107.309998,105.889999,106.709999,1896200,103.850754,220.149994,223.490005,219.410004,222.979996,27254800,218.397171,352.26001,352.350006,349.209991,350.190002,1850100,338.714417,142.429993,142.589996,141.289993,141.860001,3369900,136.121414,120,120.830002,119.879997,120.220001,4101700,113.086403,47.07,47.619999,46.900002,47.48,20220600,45.102978,45.25,45.419998,45.220001,45.330002,12410900,42.849594,134.320007,134.940002,133.940002,134.860001,4648700,129.506821,82.419998,83.099998,82.220001,82.790001,5712400,81.253822,83.510002,83.760002,83.290001,83.489998,4520400,80.019394,85.034615,85.034615,84.008812,84.090622,6034700,81.377869,268.390015,269.320007,267.25,269,2880600,261.663757,54.779999,54.959999,54.5,54.57,9801900,50.703434,112.580002,112.720001,112.019997,112.449997,4001500,110.237228
209.710007,211.089996,209.229996,210.220001,2240800,200.175629,106.599998,106.669998,105.970001,106.230003,1868300,103.383629,223.25,228.259995,222.399994,225.029999,48793800,220.405014,350.350006,350.950012,345.75,346.899994,3257700,335.532227,141.029999,141.470001,138.449997,139.059998,4773300,133.434677,120.080002,120.43,119.550003,119.809998,3353000,112.700714,47.310001,47.540001,46.970001,47.150002,16238500,44.789501,45.279999,45.32,44.889999,44.950001,9716500,42.490391,134.699997,135.600006,134.600006,134.949997,4821900,129.593246,82.580002,82.760002,81.010002,81.400002,7122100,79.88961,83.389999,83.739998,83.190002,83.410004,4549700,79.942719,83.895531,84.015106,83.20327,83.442413,4610800,80.750572,269.459991,270.170013,268.109985,268.390015,2976300,261.070435,54.400002,54.799999,54.240002,54.75,9696500,50.870682,112.07,112.419998,111.589996,111.919998,3481600,109.717667
209.570007,211.720001,209.440002,210.919998,1943500,200.842194,105.519997,106.400002,105.300003,105.980003,2115500,103.140327,226.509995,228.869995,226,227.630005,43340100,222.951584,345.049988,345.850006,341.579987,342.790009,3462700,331.556915,138.520004,140.220001,138.380005,138.850006,4552200,133.233185,119.400002,119.400002,118.089996,118.459999,5287000,111.430824,46.91,47.830002,46.799999,47.77,24904200,45.378464,45,45.07,44.389999,44.57,19834100,42.13118,134.600006,135,133.970001,134.690002,6139500,129.343582,81.25,82.25,81.25,82.199997,5177100,80.873474,83.349998,83.529999,82.389999,82.949997,6674900,79.501846,83.146629,83.423538,82.435493,82.882317,4381700,80.208542,268.279999,269.209991,267.200012,268.459991,2961500,261.138458,54.509998,54.66,54.040001,54.369999,14605400,50.517601,111.900002,112.279999,111.559998,112.019997,4642800,109.815689
210.550003,210.75,207.550003,208.600006,2108500,198.633057,106.349998,107.269997,105.580002,107.010002,2941800,104.142723,228.410004,229.179993,226.630005,228.360001,27390100,223.666595,341.600006,346.320007,339.279999,346.25,2699400,334.903503,137.860001,139,136.929993,138.240005,3955600,132.647858,118.93,119.629997,118.349998,118.870003,4590900,111.816498,47.84,48.060001,47.509998,47.73,19122200,45.340458,44.599998,44.900002,44.509998,44.759998,11138500,42.31078,134.690002,134.75,133.440002,133.720001,4406800,128.412079,79.389999,80.970001,79,79.599998,18565800,78.315437,82.480003,82.959999,82.07,82.699997,5800700,79.262238,83.03965,83.03965,82.146004,83.008179,4653400,80.330338,268,269.410004,266.570007,268.51001,2097300,261.187134,53.549999,53.720001,52.84,53.189999,19898600,49.421215,111.800003,112,110.650002,110.849998,6391200,108.668716
208.289993,211.910004,207.350006,211.830002,1951500,201.708694,107,107.25,104.879997,105.68,5511800,102.848351,228.990005,229.669998,225.100006,226.869995,33333000,222.20723,345.769989,347.25,343.160004,346.679993,2959000,335.319397,138.330002,141.100006,137.679993,140.589996,4579400,134.902786,118.059998,118.940002,117.260002,118.919998,4619400,111.863533,47.560001,47.650002,46.759998,47.27,20818100,44.903492,44.66,45.419998,44.66,45.380001,10554900,42.896862,133.479996,135.940002,133.460007,135.860001,6174800,130.467148,79.650002,80.32,79.300003,79.919998,12269100,78.63028,82.110001,83.470001,82.110001,83.290001,7651900,79.827713,82.756447,83.656387,82.492134,83.561989,4185100,80.866287,268.559998,268.799988,266.929993,267.640015,2230600,260.340881,53.02,53.970001,52.900002,53.82,15301200,50.006577,110.580002,110.82,109.699997,109.870003,6388300,107.708008
212,213.369995,211.070007,212.740005,2363500,202.575241,105.5,105.870003,104.550003,105.400002,3623900,102.575874,226.229996,227.350006,221.300003,223.100006,34290000,218.514709,347.549988,353.350006,346.579987,351.269989,3585900,339.759003,140.339996,141.869995,140.059998,141.570007,4588100,135.84317,117.889999,118.510002,115.139999,115.230003,8191100,108.392494,47.439999,47.900002,47.07,47.279999,16537600,44.912987,45.400002,46,45.299999,45.77,11439400,43.265522,135.5,137.309998,135.179993,136.869995,6562000,131.437057,80.169998,80.839996,79.769997,80.400002,8576900,79.102516,82.910004,83.309998,82.489998,82.650002,7541100,79.214317,83.864067,84.701073,83.5494,84.027687,5728300,81.316971,267.600006,270.019989,266.940002,269.649994,2556100,263.18103,53.939999,54.470001,53.700001,54.290001,10521900,50.443275,110,110.410004,109.360001,110.260002,5267200,108.090332
212.240005,212.970001,209.970001,212.570007,2739200,202.413345,105.639999,106.349998,105.349998,106.080002,2498400,103.23764,221.850006,225.369995,220.710007,221.300003,37619800,216.751694,348.820007,350.01001,344.459991,349.279999,3921900,337.834229,140.729996,142.139999,140.050003,141.320007,4173400,135.603271,114.519997,115.349998,113.389999,114.599998,6637800,107.799873,47.009998,47.490002,46.880001,47.049999,17229700,44.694508,45.599998,45.82,45.279999,45.720001,10208100,43.218258,136.779999,137.690002,135.75,137.320007,6375200,131.869202,80.010002,81.160004,80.010002,80.300003,6633900,79.004143,82.099998,82.199997,81.25,81.910004,11110900,78.505081,83.782249,83.870361,82.410324,83.077408,5056800,80.397346,269.640015,271.160004,267.51001,268.279999,2958000,261.843872,54.130001,54.389999,53.880001,54,11746500,50.17382,110.080002,111.349998,110.010002,110.970001,4754800,108.786362
213.679993,216.369995,212.860001,212.929993,2399700,202.756149,106.559998,107.800003,106.559998,107.290001,3337000,104.41523,220.949997,221.850006,216.470001,218.330002,39516500,213.842728,349.48999,350.75,341.679993,341.859985,3065500,330.657318,141.770004,142.509995,141.690002,142.050003,3069100,136.303726,115.43,115.720001,114.379997,114.480003,5870900,107.686996,47.299999,47.459999,46.779999,47.07,16597200,44.713509,45.91,46.310001,45.799999,46.060001,8568900,43.539654,137.529999,138.470001,137.059998,137.210007,4892200,131.763565,81.389999,82.440002,81.220001,82.099998,6965600,80.775093,82.580002,83.099998,82.339996,82.379997,6783000,78.955544,83.618629,84.487099,83.618629,84.109505,6670300,81.396149,266.779999,266.799988,258.75,259.730011,4146200,253.499039,54.32,54.68,53.990002,54.119999,10781900,50.285316,111.440002,111.910004,110.370003,110.68,4636500,108.502068
211.360001,212.220001,210,211.779999,1967500,201.661087,106.709999,108.470001,106.470001,108.309998,2795800,105.40789,218.009995,224.300003,216.559998,223.850006,35749000,219.249298,339.01001,346.619995,337.309998,345.25,2731800,333.936279,140.610001,142.449997,140.369995,142.029999,2583200,136.284546,114.339996,115.739998,113.760002,115.019997,5605300,108.194946,46.91,47.169998,46.439999,47.029999,17291500,44.675507,46.099998,46.150002,45.880001,46.02,9278300,43.501839,137.639999,138.910004,137.220001,138.509995,7856800,133.011948,83.199997,83.580002,82.550003,82.629997,7166800,81.296539,82.129997,82.419998,81.629997,82.010002,5210300,78.600922,84.10321,84.329765,83.171806,84.084328,3257500,81.371773,257.920013,261.420013,257.480011,261.040009,2283300,254.777649,54.290001,54.959999,54.110001,54.720001,12298800,50.842804,110.5,110.610001,109.510002,109.599998,5488600,107.443314
212.300003,214.759995,205.899994,206.710007,4937000,196.833344,108.309998,108.690002,107.660004,107.879997,4103100,104.989403,224.940002,225,219.839996,221.070007,49278700,216.526428,345,355.040009,344.609985,353.410004,4003800,341.828888,141.580002,144.75,140.619995,144.279999,5630600,138.443512,116.419998,117.489998,115.760002,115.790001,5067800,108.919266,46.860001,47.009998,46.439999,46.889999,16649400,44.542515,46.16,46.299999,46.02,46.240002,13216400,43.709805,138.899994,139.990005,138.559998,139.360001,6767700,133.828217,82.699997,83.040001,82.040001,83,5384300,81.660561,81.900002,83.18,81.699997,83.110001,5925200,79.655197,83.926994,84.644432,83.813721,84.260544,5549700,81.542305,261.119995,264.48999,260.850006,262.670013,2236300,256.36853,54.75,55.419998,54.560001,54.970001,13130800,51.075092,109.25,110.25,109.18,109.459999,5236700,107.306068
207.339996,209.139999,206.550003,209.050003,2171300,199.061523,108.199997,109.190002,107.93,108.660004,3429600,105.748512,223.520004,228.350006,222.570007,226.410004,41706400,221.756668,356.359985,360.420013,354.299988,355.459991,3166500,343.811737,145.050003,146.460007,144.520004,145.539993,3670700,139.652557,116.010002,116.519997,115.080002,116.300003,6297700,109.399002,46.84,47.400002,46.799999,47.240002,17972100,44.875,46.009998,46.119999,45.709999,45.830002,8294800,43.690735,139.889999,140.479996,139.020004,139.889999,6456100,134.337173,83.209999,83.900002,83.120003,83.470001,5382100,82.122986,83.269997,83.489998,82.650002,83.449997,5328400,79.981056,84.505981,85.305222,84.317177,85.286346,4450800,82.535019,264.160004,265.690002,263.420013,265.48999,2734500,259.12085,55.080002,55.080002,54.27,54.939999,12559900,51.047215,109.550003,110.720001,109.370003,110.669998,5119400,108.492264
208.839996,210.300003,207.149994,207.880005,1721600,197.947449,108.839996,110.010002,108.839996,109.559998,2999800,106.62439,225.75,226.839996,222.520004,223.839996,31999300,219.239487,356.440002,362.26001,356.100006,359.799988,2835800,348.00946,145.630005,147.199997,143.229996,144.899994,4699600,139.038452,116.43,117.610001,116.349998,117.379997,4947800,110.414902,47.27,47.490002,47.099998,47.400002,13937000,45.026985,45.919998,46.029999,45.610001,45.990002,7612900,43.843266,140,140.350006,139.100006,139.490005,4534800,133.953049,83.580002,83.839996,83.059998,83.489998,4884400,82.142654,83.470001,83.669998,82.970001,83.610001,5004100,80.134415,85.393326,86.828194,85.393326,86.721207,8720400,83.923584,265.399994,266.649994,263.279999,265.309998,2084600,258.945129,54.91,54.990002,54.18,54.549999,13454700,50.684849,110.919998,111.25,108.879997,109.260002,6012400,107.110016
207.460007,210.190002,207.300003,209.529999,1610400,199.5186,110.209999,110.239998,108.940002,109.199997,2383100,106.27404,222.149994,222.949997,217.270004,217.880005,37195100,213.401993,359.279999,361.299988,354.540009,355.959991,2554500,344.295319,144.850006,148.059998,144.550003,146.220001,3827100,140.305038,117.610001,118.68,117.279999,117.510002,5560200,110.537209,47.23,47.580002,47.07,47.110001,14430200,44.751503,46,46.330002,45.91,46.32,8527300,44.15786,139.330002,140.399994,139.179993,139.960007,5295500,134.404388,83.489998,83.93,82.940002,83.260002,4861100,81.916374,83.5,84.269997,83.339996,84.25,7098800,80.747803,86.733795,87.350533,86.494652,86.696037,7567100,83.899239,266.5,266.660004,263.410004,263.869995,1940400,257.539703,54.790001,55.02,54.43,54.700001,11013700,50.824223,109.580002,109.879997,108.610001,109.360001,5592900,107.208038
210.240005,211.830002,208.429993,211.529999,1652900,201.42305,109.440002,109.870003,108.970001,109.639999,2173200,106.702248,217.789993,221.850006,217.119995,218.240005,31571700,213.754593,357.299988,365.809998,356.100006,363.579987,3003500,351.665619,147,149.279999,146.270004,149.070007,4496400,143.039764,118.5,118.900002,117.980003,118.129997,4966300,111.120407,47.07,47.650002,47.07,47.459999,16469600,45.083984,46.389999,46.529999,45.93,45.93,9847400,43.786064,140.270004,140.839996,139.830002,140.539993,4581200,134.96138,83.239998,85.349998,83.239998,85.260002,7277700,83.884102,84.290001,84.290001,83.580002,84,6022800,80.508202,86.834488,88.313408,86.50724,87.841408,6855100,85.00766,262.929993,264.089996,262,263.290009,3557000,256.973633,54.389999,54.810001,54.290001,54.389999,13891100,50.53619,108.889999,109.75,108.230003,109.529999,4937800,107.374695
211.770004,214.139999,211.630005,213.119995,1884500,202.937073,110,110.459999,109.730003,110.099998,2365700,107.149925,218.5,219.619995,215.300003,218.369995,27123800,213.881897,363.579987,371.230011,363.190002,365.220001,4753400,353.251862,149.759995,153.110001,149.369995,152.759995,6000100,146.580505,118.330002,120.040001,118.120003,119.510002,4855300,112.418526,47.419998,47.619999,47.119999,47.279999,12721900,44.912987,46,46.110001,45.869999,45.959999,7119000,43.814667,140.759995,140.990005,140.050003,140.460007,5049900,134.884552,85.690002,85.849998,84.120003,84.43,8053100,83.06749,83.919998,84.290001,83.769997,84,6157600,80.508202,87.577095,88.653244,87.570801,88.420387,6344400,85.567963,264.470001,265.609985,263.160004,265.329987,2274300,258.964691,54.619999,54.700001,53.369999,53.5,17471000,49.709248,109.629997,110.18,109.480003,109.790001,5964600,107.629578
214.699997,217,213.259995,215.270004,2075100,204.984329,110.849998,111.769997,110.650002,111.110001,2844800,108.132866,220.240005,222.279999,219.149994,220.029999,26608800,215.507813,368.73999,371.730011,365.670013,367.459991,4011100,355.418488,155.410004,157.720001,154.460007,156,6774100,149.689438,120.190002,121.32,119.110001,119.419998,5846700,112.333862,47.41,47.810001,47.16,47.73,17007800,45.340458,46.220001,46.68,46.150002,46.639999,9736700,44.462921,140.820007,142.139999,140.509995,141.979996,5019300,136.344223,85.089996,85.870003,84.93,85.370003,6620300,83.992317,84.290001,85.639999,84.230003,85.360001,10053000,81.811661,89.056007,89.748268,88.672119,89.269981,6158600,86.390152,266.079987,267.940002,266.059998,266.390015,2095000,259.999268,53.599998,54.150002,53.32,53.950001,14473400,50.127365,110.580002,111.949997,109.940002,111.620003,7121800,109.423569
217.320007,217.869995,215.610001,216.330002,5563700,205.993713,111.290001,111.510002,110.760002,110.900002,5662900,107.92849,220.779999,221.360001,217.289993,217.660004,96246700,213.186508,369.399994,372.570007,366.049988,372.230011,7144000,360.032227,156.630005,157.289993,154.800003,156.380005,5932100,150.054047,119.910004,121.260002,119.410004,121.129997,13703600,113.94239,47.93,48.639999,47.82,48.560001,59664600,46.12891,46.639999,46.689999,46.380001,46.580002,19240300,44.405727,142.179993,143.130005,141.690002,142.880005,13283400,137.208496,86,86.040001,85.010002,85.550003,13852700,84.169411,85.809998,86.279999,85.519997,85.82,17402500,82.252541,90.421646,90.71743,89.232224,89.414726,11648500,86.530228,266.100006,267.839996,265.850006,266.670013,5671600,260.272522,54.23,54.810001,54.119999,54.419998,48954100,50.564064,111.949997,111.980003,110.400002,110.400002,25753600,108.227577
215.389999,215.869995,212.690002,213.509995,2044800,203.308411,110.739998,110.839996,109.349998,109.849998,1871600,106.906624,216.820007,221.259995,216.630005,220.789993,27693400,216.252182,371,371.890015,367.329987,367.98999,2800200,355.931122,156,156.100006,153.770004,154,3844500,147.770325,121.910004,122.980003,121.57,122.620003,6534100,115.343987,48.209999,48.619999,48.189999,48.439999,21819300,46.014915,46.490002,46.529999,45.84,46.07,10778900,43.919533,142.100006,142.5,140.229996,140.470001,6708000,134.89415,85.160004,85.260002,84.25,84.269997,8770400,82.910072,85.629997,85.709999,84.230003,84.269997,6389400,80.766975,89.244804,89.993706,88.01133,88.319695,4023800,85.47052,267.01001,269.529999,266.670013,267.359985,2699800,260.945984,54.310001,54.490002,53.529999,53.540001,14029600,49.746418,112.269997,113.139999,111.699997,112.769997,9232300,110.550934
214.130005,214.130005,210.279999,210.639999,2090600,200.575577,110.239998,110.239998,109.379997,109.870003,1910600,106.926079,219.75,222.820007,219.699997,222.190002,24554400,217.623398,369.079987,370.459991,366.880005,367.230011,2969200,355.196014,154.119995,154.5,152.809998,154.089996,3454600,147.856689,123.5,124.239998,122.940002,123.370003,5396400,116.049477,48.57,48.880001,48.43,48.470001,15810800,46.043415,46.060001,46.18,45.610001,45.68,7919100,43.547737,140.529999,140.960007,138.399994,138.639999,7982800,133.136795,84.860001,85.099998,84.07,84.790001,10519500,83.421677,84.279999,84.410004,83.080002,83.120003,5657200,79.664772,88.225296,88.571426,87.728134,87.923225,5196700,85.08683,267.299988,267.329987,263.029999,263.51001,3789700,257.188354,53.5,53.66,52.919998,53.049999,13604900,49.291134,113.309998,114.709999,112.650002,113.629997,12169400,111.394012
211.490005,212.589996,210.639999,211.070007,1677700,200.985031,110.080002,110.110001,107.800003,108.010002,2944200,105.115929,221,223.75,219.759995,220.419998,23984700,215.889771,367.5,368.559998,364.320007,365.029999,2368600,353.068115,153.949997,155.149994,152.889999,153.169998,3096100,146.973877,122.989998,123.419998,121.739998,121.949997,4231400,114.71373,48.740002,49.060001,48.27,48.41,20080100,45.986423,45.77,46.07,45.57,45.849998,10162600,43.709797,138.949997,140,137.960007,138.160004,7133300,132.675842,82.610001,84.730003,81.949997,83.699997,16357100,82.349266,83.25,83.989998,83.029999,83.260002,6581000,79.798958,87.860291,88.502205,87.394585,87.828827,3763400,84.995483,264.5,265.48999,262.450012,262.910004,2238000,256.602753,53.290001,53.580002,53.080002,53.139999,13308300,49.374752,114.010002,116.32,114.010002,115.209999,11141500,112.942924
212,212.869995,210,210.110001,1609800,200.070877,108.010002,108.349998,107.339996,107.849998,2121700,104.960205,223.820007,226.440002,223.539993,224.949997,30181200,220.32666,368.399994,368.970001,364.399994,367.390015,2355900,355.350769,153.020004,154.050003,151.199997,152.470001,2674100,146.302216,122.160004,123,121.709999,122.470001,4533400,115.202888,48.330002,48.759998,48.209999,48.330002,15910100,45.910427,45.73,46.18,45.68,46.009998,10826900,43.862331,138.449997,139.580002,137.570007,138.220001,6450500,132.733459,83.769997,84.919998,83.730003,84.540001,6080600,83.17572,83.040001,83.629997,82.809998,82.860001,6277600,79.415588,88.112022,88.527374,87.281311,87.904343,2917900,85.068565,263,265.410004,262.929993,264.649994,2761400,258.300995,53.150002,53.869999,53.150002,53.59,13348100,49.792873,115.190002,116.599998,115.099998,116.040001,5195300,113.756599
209.529999,211.279999,208.869995,210.710007,2500200,200.642227,107.269997,107.870003,106.279999,106.489998,3931500,103.63665,224.789993,225.839996,224.020004,225.740005,22929400,221.100433,368.630005,374.220001,366.220001,371.899994,3600500,359.712952,152,152.910004,150.559998,152.490005,3599900,146.321411,121.989998,123.209999,121.760002,122.279999,5202900,115.024162,48.27,48.799999,48.060001,48.650002,15474300,46.214409,46,46.189999,45.970001,46.189999,9071900,44.033928,138.100006,138.559998,137.410004,138.169998,6638500,132.68544,84.290001,85.269997,84.25,84.720001,7452700,83.352821,83.029999,83.290001,82.790001,83.230003,5125800,79.770203,87.88546,88.124603,87.558212,87.986153,3935300,85.147736,264.380005,266.190002,263.850006,266.040009,2875100,259.657654,53.470001,53.560001,53.27,53.389999,12634500,49.60704,115.650002,117.459999,115.349998,116.940002,7366800,114.638885
212.399994,213.399994,211.309998,212.190002,1828800,202.051498,107.809998,108.989998,107.610001,107.900002,3361300,105.008873,227.949997,229.419998,226.350006,227.259995,23600800,222.589203,375.160004,383.209991,375,382.290009,4755700,369.762512,153.610001,154.5,151.679993,152.279999,3736300,146.119919,123.110001,124.879997,123.110001,124.389999,5348200,117.008949,49,49.139999,48.669998,48.869999,13669500,46.423389,46.169998,46.349998,46.049999,46.23,9364700,44.07206,138.259995,139.850006,138,139.690002,4871800,134.145111,85.099998,85.849998,84.370003,84.459999,7876400,83.097,83.309998,83.720001,83.169998,83.669998,4899900,80.191917,88.829453,89.056007,88.269348,88.684708,5269000,85.823753,267.25,270.019989,267.019989,269.100006,3314500,262.644287,53.610001,53.919998,53.5,53.84,10682000,50.025162,117.279999,117.400002,115.68,116.239998,8643900,113.95266
212.380005,215.839996,212.100006,215.710007,1749400,205.40332,108.010002,108.470001,107.309998,108.389999,2223100,105.485756,227.25,230,226.630005,229.279999,24788200,224.567673,380.850006,388.619995,379.769989,386.369995,4622600,373.708801,152.289993,155.380005,151.5,154.820007,4344000,148.557144,125.07,125.760002,124.32,124.739998,5445400,117.338196,48.75,49.139999,48.669998,49.009998,15671600,46.556377,46.279999,46.560001,46.060001,46.509998,7462700,44.338993,139.789993,140.729996,139.649994,140.479996,6439100,134.903748,84.339996,84.550003,82.5,82.769997,8446900,81.43428,83.480003,84.440002,83.370003,84.360001,7390900,80.853226,88.70359,89.609818,88.477028,89.01825,5877900,86.146538,269,271.440002,267.5,270.630005,2777300,264.137573,53.799999,54.439999,53.599998,54.419998,12482900,50.564064,115.550003,117.699997,115.300003,117.660004,6441700,115.344711
216,217.339996,214.940002,215.759995,2139200,205.450928,109.25,109.400002,108.25,108.449997,2505100,105.544136,230.050003,233.470001,229.779999,232.070007,28654800,227.300339,388.899994,394.279999,386.690002,392.299988,4794300,379.444489,156,159.369995,155.789993,158.220001,6043300,151.819626,125.129997,125.839996,124.779999,125.309998,4479500,117.874359,49.259998,49.470001,49.07,49.139999,16737500,46.679874,46.459999,46.549999,45.799999,45.869999,10542300,43.728863,140.539993,141.270004,138.880005,139.029999,5411800,133.511307,81.93,82.959999,81.75,82.5,10046700,81.168648,84.440002,84.519997,82.849998,83.029999,7958700,79.578522,89.345497,89.421021,88.609192,88.747643,5461700,85.884659,272,272.070007,269.769989,270.899994,3002200,264.401062,54.740002,54.939999,54.139999,54.290001,14939100,50.443275,117.949997,118.099998,116.739998,116.910004,6111700,114.609474
